"Tom_Cruise","The_Inside"
"Tom_Cruise","Toda"
"Jason_Robards","Journe"
"Jason_Robards","Ju"
"Jason_Robards","Juli"
"Jason_Robards","Magnoli"
"Jason_Robards","Philadelphi"
"Jason_Robards","Toda"
"Philip_Seymour_Hoffman","25th_Hou"
"Philip_Seymour_Hoffman","Almost_Famou"
"Philip_Seymour_Hoffman","Boogie_Night"
"Philip_Seymour_Hoffman","Cultur"
"Philip_Seymour_Hoffman","Doub"
"Philip_Seymour_Hoffman","Happines"
"Philip_Seymour_Hoffman","I_Knew_It_Was_You:_Rediscovering_John_Cazal"
"Philip_Seymour_Hoffman","Magnoli"
"Philip_Seymour_Hoffman","Mary_and_Ma"
"Philip_Seymour_Hoffman","Mission:_Impossible_II"
"Philip_Seymour_Hoffman","Moneybal"
"Philip_Seymour_Hoffman","Punch-Drunk_Lov"
"Philip_Seymour_Hoffman","Scent_of_a_Woma"
"Philip_Seymour_Hoffman","Sydne"
"Philip_Seymour_Hoffman","Synecdoche,_New_Yor"
"Philip_Seymour_Hoffman","The_Big_Lebowsk"
"Philip_Seymour_Hoffman","The_Hunger_Games:_Catching_Fir"
"Philip_Seymour_Hoffman","The_Ides_of_Marc"
"Philip_Seymour_Hoffman","The_Maste"
"Philip_Seymour_Hoffman","Toda"
"Jake_Gyllenhaal","Brokeback_Mountai"
"Jake_Gyllenhaal","Brother"
"Jake_Gyllenhaal","Donnie_Dark"
"Jake_Gyllenhaal","End_of_Watc"
"Jake_Gyllenhaal","Enem"
"Jake_Gyllenhaal","Highwa"
"Jake_Gyllenhaal","Nightcrawle"
"Jake_Gyllenhaal","Prisoner"
"Jake_Gyllenhaal","Source_Cod"
"Jake_Gyllenhaal","Cona"
"Jake_Gyllenhaal","Extr"
"Jake_Gyllenhaal","Ran"
"Jake_Gyllenhaal","The_Inside"
"Jake_Gyllenhaal","Toda"
"Jena_Malone","Clair"
"Jena_Malone","Cor"
"Jena_Malone","Donnie_Dark"
"Jena_Malone","Hop"
"Jena_Malone","Into_the_Wil"
"Jena_Malone","Rache"
"Jena_Malone","The_Hunger_Games:_Catching_Fir"
"Jena_Malone","Dakot"
"Mary_McDonnell","Dances_with_Wolve"
"Mary_McDonnell","Donnie_Dark"
"Mary_McDonnell","Margin_Cal"
"Mary_McDonnell","E"
"Holmes_Osborne","Afflictio"
"Holmes_Osborne","Anchorman:_The_Legend_of_Ron_Burgund"
"Holmes_Osborne","Bil"
"Holmes_Osborne","Donnie_Dark"
"Holmes_Osborne","Electio"
"Holmes_Osborne","Identit"
"Holmes_Osborne","The_Bo"
"Holmes_Osborne","Truma"
"Holmes_Osborne","E"
"Al_Pacino","Brand"
"Al_Pacino","Donnie_Brasc"
"Al_Pacino","Glengarry_Glen_Ros"
"Al_Pacino","Hea"
"Al_Pacino","I_Knew_It_Was_You:_Rediscovering_John_Cazal"
"Al_Pacino","Insomni"
"Al_Pacino","Pitc"
"Al_Pacino","Scent_of_a_Woma"
"Al_Pacino","The_Godfathe"
"Al_Pacino","The_Godfather:_Part_I"
"Al_Pacino","The_Godfather:_Part_II"
"Al_Pacino","The_Inside"
"Al_Pacino","Extr"
"Al_Pacino","Toda"
"Val_Kilmer","Alexande"
"Val_Kilmer","Hea"
"Val_Kilmer","Kiss_Kiss_Bang_Ban"
"Val_Kilmer","Plane"
"Val_Kilmer","Playe"
"Val_Kilmer","The_Bad_Lieutenant:_Port_of_Call_-_New_Orlean"
"Val_Kilmer","True_Romanc"
"Val_Kilmer","Cona"
"Val_Kilmer","Psyc"
"Jon_Voight","2"
"Jon_Voight","Al"
"Jon_Voight","Beyon"
"Jon_Voight","Brand"
"Jon_Voight","Hea"
"Jon_Voight","Mission:_Impossibl"
"Jon_Voight","Pabl"
"Jon_Voight","The_Genera"
"Jon_Voight","Zoolande"
"Jon_Voight","2"
"Jon_Voight","Huckabe"
"Jon_Voight","Toda"
"Annette_Bening","American_Beaut"
"Annette_Bening","Bugs"
"Annette_Bening","Ruby_Spark"
"Annette_Bening","The_American_Presiden"
"Annette_Bening","Toda"
"Thora_Birch","American_Beaut"
"Thora_Birch","Capitalism:_A_Love_Stor"
"Thora_Birch","Trai"
"Thora_Birch","Ame"
"Thora_Birch","Mont"
"Wes_Bentley","American_Beaut"
"Wes_Bentley","Gon"
"Wes_Bentley","Interstella"
"Wes_Bentley","Lovelac"
"Wes_Bentley","P"
"Wes_Bentley","The_Hunger_Game"
"Wes_Bentley","Tild"
"Jeff_Bridges","Iron_Ma"
"Jeff_Bridges","King_Kon"
"Jeff_Bridges","Pabl"
"Jeff_Bridges","The_Big_Lebowsk"
"Jeff_Bridges","The_Contende"
"Jeff_Bridges","The_Fisher_Kin"
"Jeff_Bridges","True_Gri"
"Jeff_Bridges","Cona"
"Jeff_Bridges","Extr"
"Jeff_Bridges","Parkinso"
"Jeff_Bridges","Toda"
"John_Goodman","Arg"
"John_Goodman","Barton_Fin"
"John_Goodman","Bringing_Out_the_Dea"
"John_Goodman","Car"
